Gridcode,LON,LAT,bio4,bio10,bio11,bio15,bio16,bio17,forest,grassland,farmland,urban,barren,sand,BD,PH,OC
100580027,79.28269335,40.73750865,1055.29,19.94,-5.98,83.25,52.91,3.18,0.005,0.0525,0.07,0,0.85,2.332,1226.449,7.905,22.985
100580028,79.51203253,40.79127258,1076.06,20.23,-6.14,84.85,52.71,3.3,0.005,0.225,0.4475,0,0.3075,2.312,1257.328,7.942,19.024
100580029,79.74169452,40.84467435,1132.3,22.24,-5.46,81.7,44.51,3.64,0,0.2275,0.265,0,0.5075,2.435,1295.834,7.829,15.607
100580030,79.97169499,40.89767093,1174.64,23.59,-5.13,75.85,38.23,3.7,0.0125,0.195,0.1125,0,0.68,2.425,1274.743,7.849,14.013
100580031,80.20201765,40.95028139,1171.21,23.44,-4.97,70.94,35.12,3.91,0,0.1875,0,0,0.8125,1.829,1150.003,8.182,26.255
100580032,80.43267719,41.00252032,1182.77,23.83,-4.97,73.2,36.57,3.57,0,0.04,0,0,0.96,1.972,1180.78,8.141,17.135
100580033,80.66368464,41.05432623,1210.92,24.74,-4.92,75.88,38.63,3.79,0,0,0,0,1,2.259,1261.507,8.091,11.313
100580034,80.89500778,41.10576601,1241.18,25.23,-5.23,75.69,40.73,4.31,0,0.0125,0,0,0.9875,2.459,1309.84,8.002,8.9
100580035,81.12666588,41.15681888,1252.35,25.56,-5.23,72.62,44.12,5.79,0,0,0,0,1,2.262,1339.911,8.062,7.185
100580036,81.35864783,41.20747156,1262.23,25.92,-5.16,73.07,47.6,5.97,0,0,0,0,1,2.104,1330.709,7.979,9.155
100580037,81.59092355,41.25775075,1273.5,26.17,-5.2,76.9,51.49,6.01,0.0075,0.2175,0.1325,0,0.6425,2.155,1333.559,7.921,7.724
100580038,81.82354031,41.30759144,1276.26,25.89,-5.48,79.73,56.37,6.04,0.03,0.3,0.41,0,0.26,1.963,1334.461,7.852,6.997
100580039,82.05647411,41.35706008,1279.76,25.83,-5.62,82.77,61.95,6.22,0.045,0.24,0.5775,0.0025,0.1075,1.82,1332.829,7.885,7.94
100580040,82.28972436,41.40613192,1217.32,24.89,-4.94,83.82,66.92,6.27,0.0425,0.3125,0.3825,0,0.2625,1.69,1175.282,8.138,15.424
100580041,82.52329132,41.45481959,1189.9,24.22,-4.81,83.71,74.15,6.49,0.005,0.2875,0.035,0,0.6725,1.565,964.627,8.309,26.735
100580042,82.75716424,41.50309929,1180.87,23.76,-4.93,87.83,79.61,6.21,0,0.02,0,0.0375,0.9425,1.632,974.949,8.292,32.064
100580043,82.99135446,41.55095822,1186.53,24.18,-4.77,88.7,83.16,6.55,0,0,0,0.0075,0.9925,1.752,1070.768,8.317,24.05
100580044,83.22585102,41.59843443,1218.11,25.13,-4.79,90.65,80.38,6.29,0.0025,0.01,0,0,0.9875,2.271,1272.16,8.236,8.833
100580045,83.46065419,41.64550963,1280.59,26.19,-5.34,91.86,76.6,6.11,0.0125,0.265,0.1325,0.0075,0.5825,2.404,1365.887,8.211,6.524
100580046,83.69576191,41.69218299,1301.57,26.33,-5.7,90.98,73.4,6.02,0,0.065,0.0175,0.0025,0.915,2.351,1357.386,8.202,7.368
100580047,83.93116896,41.73847358,1274.44,26.04,-5.29,91.44,70.36,5.49,0.01,0.2275,0.0475,0,0.715,2.525,1355.882,8.195,8.396
100580048,84.16688286,41.78432086,1205.25,24.53,-4.94,89.61,67.91,5.03,0.01,0.1175,0.01,0,0.8625,2.265,1228.332,8.295,16.218
100580049,84.40289191,41.82978372,1253.53,25.78,-4.98,87.9,63.24,5.29,0.0025,0.0825,0.0075,0,0.9075,2.336,1335.074,8.217,11.308
100580050,84.63919723,41.87484145,1241.85,25.1,-5.28,86.24,60.41,4.99,0.005,0.0425,0.0025,0,0.95,2.465,1296.778,8.288,15.43
100580051,84.87579668,41.91949321,1284.15,25.89,-5.6,86.93,56.9,4.55,0,0.2375,0.005,0,0.7575,2.316,1328.009,8.253,13.942
100580052,85.11268953,41.9637407,1266.88,25.74,-5.34,88.88,55.79,3.89,0,0.3875,0,0,0.6125,2.417,1332.401,8.168,12.861
100580053,85.34986772,42.00759042,1137.81,21.72,-6.19,96.75,78.15,3.34,0,0.04,0,0,0.96,2.298,1235.438,7.961,26.774
100580054,85.58734355,42.05101942,930.63,13.73,-9.05,105.17,122.2,2.63,0.0175,0.2825,0.185,0.0025,0.5125,2.108,1002.632,7.704,61.142
100580055,85.82510437,42.09404005,1008.15,15.75,-8.99,105.62,110.87,2.05,0.0075,0.4275,0.27,0,0.295,2.439,1160.003,7.914,43.59
100580056,86.0631304,42.1366488,1212.91,23.03,-6.56,96.64,63.72,2.63,0.0325,0.33,0.2125,0,0.4225,3.092,1362.442,8.213,14.462
100580057,86.3014462,42.17883771,1192.64,22.82,-6.06,88.53,53.8,3.66,0,0.2525,0.06,0,0.6875,2.63,1282.69,8.306,17.145
100580058,86.54005265,42.22063902,1211.26,22.69,-6.68,87.03,53.27,3.74,0,0.1575,0,0,0.8425,2.044,1253.841,8.283,22.27
100580059,86.77892599,42.26201115,1241.88,22.95,-7.3,85.39,56.18,3.85,0,0.1475,0,0,0.8525,2.278,1249.783,8.253,23.538
100580060,87.018068,42.30295834,1230.83,22.17,-7.87,85.81,63.69,3.88,0,0.01,0,0,0.99,2.474,1310.564,8.221,17.629
100580061,87.25748787,42.34350655,1147.2,19.52,-8.62,89.85,84.79,4.17,0,0.0425,0,0,0.9575,2.597,1243.013,8.122,27.981
100580062,87.49717729,42.38364009,1170.69,19.08,-9.68,87.94,85.78,4.97,0,0.0075,0,0,0.9925,2.718,1319.995,8.161,21.169
100580063,87.73713392,42.42335822,1217.23,21.5,-8.32,80.28,67.72,5.08,0,0.0025,0,0,0.9975,2.72,1322.392,8.136,16.948
100580064,87.97735539,42.46266016,1118.95,19.52,-7.83,83.13,77.55,4.94,0,0,0,0,1,2.532,1201.964,7.947,27.921
100580065,88.2178361,42.50154983,1121.75,19.58,-7.85,82.23,73.4,4.79,0,0.0025,0,0,0.9975,2.373,1157.58,7.866,36.01
100580066,88.45858334,42.5400125,1248.08,23.44,-7.1,73.49,51.93,4.38,0,0.005,0,0,0.995,2.357,1172.512,7.966,30.653
100580067,88.69958661,42.57807662,1364.86,27.51,-5.86,65.18,30.54,3.42,0,0.0025,0,0,0.9975,2.3,1270.03,8.039,18.831
100580068,88.94084284,42.61569948,1457.91,30.2,-5.37,56.78,15.4,2.19,0.01,0.06,0.0325,0,0.8975,2.282,1298.542,8.005,15.898
100580069,89.18235157,42.65290098,1509.55,31.41,-5.4,49.32,9.22,1.08,0.005,0.025,0.025,0,0.945,2.145,1315.329,8.044,11.145
100580070,89.42411155,42.6896902,1524.37,31.58,-5.63,44.94,8.09,1.23,0,0.0275,0.0025,0,0.97,2.082,1326.722,8.078,9.62
100580071,89.66611152,42.72608557,1478.61,30.88,-5.26,42.49,9.31,2.14,0,0.0475,0.0025,0,0.95,2.46,1264.502,8.139,16.659
100580072,89.9083725,42.76200389,1440.33,29.93,-5.32,54.51,13.88,2.49,0,0,0,0,0.9975,2.554,1304.507,7.904,15.125
100580073,90.15086846,42.79752694,1447.59,28.83,-6.51,63.89,17.94,2.29,0,0,0,0,1,2.678,1289.851,7.97,13.819
100580074,90.3936047,42.83262652,1446.86,28.34,-6.96,69.09,19.68,2.34,0,0,0,0,1,2.659,1279.98,7.927,14.4
100580075,90.63657868,42.86730192,1465,28.9,-6.84,69.69,16.96,1.89,0,0,0,0,1,2.528,1290.636,8.013,13.218
100580076,90.87978782,42.90155246,1448.95,28.72,-6.62,74.28,16.9,1.38,0,0,0,0,1,2.541,1308.122,7.963,11.873
100580077,91.12322955,42.93537746,1431.2,28.48,-6.45,78.66,17.29,1.01,0,0,0,0,1,2.639,1300.916,7.936,14.425
100580078,91.36689425,42.96880293,1409.76,28.02,-6.46,86.83,18.39,0.39,0,0,0,0,1,2.337,1299.355,8.004,14.802
100580079,91.61080036,43.0017481,1383.07,27.4,-6.52,87.52,19.53,0.41,0,0,0,0,1,2.359,1331.985,8.031,13.39
100580080,91.85492419,43.0342924,1378.09,27.28,-6.53,84.79,20.02,0.7,0,0.0025,0,0,0.9975,2.413,1331.021,8.064,13.445
100580081,92.09927013,43.06640848,1368.62,26.85,-6.73,83.43,23.52,1.25,0,0.0375,0,0,0.9625,2.5,1329.101,8.077,12.349
100580082,92.34383551,43.09809568,1331.89,25.66,-7.07,80.61,31.48,2.41,0,0.005,0,0,0.995,2.688,1339.065,8.04,12.77
100580083,92.58861765,43.12935335,1299.56,24.48,-7.48,79.14,41.63,3.55,0,0.2425,0,0.005,0.7525,2.899,1317.067,8.041,13.623
100580084,92.83361386,43.16018086,1289.52,23.82,-7.93,78.66,48.71,3.99,0.005,0.545,0.0025,0,0.4475,2.682,1285.989,8.05,15.324
100580085,93.07882143,43.19057756,1280.4,22.45,-9.1,77.88,61.08,5.69,0.085,0.6825,0.0125,0,0.22,2.427,1240.918,8.062,19.228
100580086,93.32423765,43.22054285,1227.4,19.68,-10.57,78.83,76.58,6.79,0.005,0.54,0,0,0.455,2.4,1185.135,7.972,30.372
100580087,93.56985701,43.25008786,1091.13,13.96,-12.77,81.62,100.6,7.7,0,0.2225,0,0,0.7575,2.358,1069.124,7.532,74.04
100580088,93.81569087,43.27917905,1044.73,11.67,-13.8,84.13,99.67,6.38,0,0.0375,0,0,0.9625,2.054,980.907,7.135,101.784
100580089,94.06171386,43.30784641,1030.23,9.3,-15.68,86.72,110.09,6.31,0,0.005,0,0,0.995,2.167,974.242,7.203,98.76
100580090,94.30793398,43.33607748,1089.31,14.16,-12.61,87.87,82.78,5.03,0,0,0,0,1,2.572,1189.124,8.072,37.65
100580091,94.55435207,43.36387651,1131.5,16.64,-11.09,94.87,69.36,3.14,0,0,0,0,1,2.544,1236.512,7.934,33.815
100580092,94.80096216,43.39124051,1260.87,20.71,-10.21,92.74,46.82,3.01,0,0,0,0,1,2.662,1243.274,7.899,23.303
100580093,95.04776144,43.41816891,1343.17,23.74,-9.27,94.68,33.73,1.49,0,0,0,0,1,2.716,1253.61,8.018,17.508
100580094,95.29474706,43.44466114,1393.69,25.41,-8.84,99.75,24.51,0.01,0,0.2621,0,0,0.7379,2.548,1277.355,8.091,12.773
100580095,95.54191619,43.47071665,1434.36,26.05,-9.2,97.84,21.18,0.14,0,0.35,0,0,0.6475,2.742,1292.708,8.086,8.288
100580096,95.73670955,43.48206862,1425,25.6,-9.46,101.18,22.42,0.01,0,0.46,0,0,0.5325,2.496,1294.539,8.085,8.987
100580159,111.6319745,44.21802131,1486.74,20.76,-15.87,114.77,104.85,3.75,0,0.6725,0,0,0.3275,2.808,1294.18,8.188,32.407
100580160,111.8562376,44.20781313,1502.48,20.72,-16.28,115.01,108.51,3.2,0,0.6975,0,0,0.3025,2.692,1313.151,8.24,29.264
100580161,112.1087155,44.20425199,1517.66,20.64,-16.72,114.59,113.98,3.29,0,0.4925,0,0,0.5075,2.714,1316.455,8.267,27.067
100580162,112.3611662,44.20023745,1506.19,20.18,-16.9,111.77,122.55,4.44,0,0.8575,0,0,0.1425,2.731,1317.784,8.298,32.342
100580163,112.6135863,44.19576962,1484.72,19.7,-16.84,113.39,130.4,4.23,0,0.9725,0,0,0.0275,2.629,1334.987,8.297,33.773
100580164,112.8659726,44.19084858,1486.65,20.05,-16.54,113.98,133.72,4.07,0,1,0,0,0,2.726,1319.824,8.288,28.561
100580165,113.1183219,44.18547445,1505.03,20.26,-16.77,114.49,137.1,3.96,0,0.9875,0,0,0.0125,2.678,1321.354,8.297,29.925
100580166,113.3706309,44.17964736,1542.13,20.5,-17.46,114.51,142.09,3.86,0,0.9975,0,0,0.0025,2.513,1305.357,8.36,26.344
100580167,113.6228963,44.17336743,1575.78,20.66,-18.11,114.67,146.22,3.77,0,0.9925,0,0,0.0075,2.547,1300.413,8.394,28.383
100580168,113.8751167,44.16664386,1582.86,20.63,-18.31,116.69,148.27,3.65,0,1,0,0,0,2.659,1326.394,8.386,27.222
100580169,114.1272828,44.1594639,1577.86,20.49,-18.35,118.26,153.77,3.35,0,0.99,0,0,0.01,2.713,1312.841,8.363,30.053
100580170,114.3793989,44.15181212,1565.02,20.28,-18.26,118.92,156.72,3.61,0,0.9925,0,0,0.0075,2.731,1291.855,8.318,30.393
100580171,114.6314577,44.14372238,1524.27,19.25,-18.32,116.86,163.85,4.04,0,1,0,0,0,2.656,1287.141,8.223,33.61
100580172,114.8834568,44.13518062,1495.83,18.55,-18.33,116.83,168.17,4.46,0,0.985,0,0,0.015,2.577,1285.302,8.073,32.355
100580173,115.1353929,44.12618704,1485.52,18.47,-18.18,116.86,170.09,4.96,0,0.965,0,0,0.035,2.804,1302.692,8.064,30.931
100580174,115.3872647,44.11675368,1444.99,18.37,-17.26,115.13,175.09,5.49,0,0.945,0,0.0175,0.0375,2.647,1313.269,8.074,31.025
100580175,115.6390613,44.10684821,1449.85,19.06,-16.69,113.63,177.15,5.82,0,1,0,0,0,2.613,1315.35,8.205,29.462
100580176,115.8907913,44.09649741,1451.05,19.64,-16.14,114.26,180.53,6,0,1,0,0,0,2.734,1284.263,8.249,30.382
100580177,116.1424435,44.08569865,1475.99,19.29,-17.13,114.32,187.67,6,0,0.945,0.05,0,0.005,2.418,1280.238,8.143,31.966
100580178,116.3940166,44.07444918,1481.68,18.5,-18.04,113.51,196.85,6.15,0.0025,0.6925,0.2875,0,0.0175,2.201,1262.791,7.962,39.138
100580179,116.6455087,44.06275865,1478.64,17.72,-18.7,113.09,207.68,6.86,0.025,0.54,0.41,0,0.025,2.309,1224.323,7.797,38.126
100580180,116.8969117,44.05061698,1467.88,17.69,-18.48,113.21,215.57,7.06,0.07,0.455,0.4125,0,0.0625,2.395,1208.372,7.811,37.159
100580181,117.1482319,44.03801215,1451.64,17.51,-18.31,111.39,227.19,8.48,0,0.7025,0.17,0,0.1275,2.481,1161.387,7.523,47.905
100580182,117.3994553,44.0249494,1421.44,17.24,-17.83,109.59,239.14,9.99,0.0175,0.585,0.3275,0,0.07,2.431,1124.307,7.147,58.523
100580183,117.650585,44.01147885,1328.54,17.1,-15.64,109.9,250.93,10.33,0.005,0.715,0.22,0,0.06,2.408,1122.25,7.12,61.17
100580184,117.9016156,43.99751518,1296.76,18.46,-13.43,114.21,249.16,8.68,0.005,0.7575,0.165,0,0.0725,2.473,1245.497,7.458,44.24
100580185,118.1525459,43.98310849,1294.39,18.91,-12.9,116.87,252.34,7.77,0,0.6125,0.3475,0,0.04,2.49,1254.909,7.445,43.239
100580186,118.403373,43.96827307,1312.8,18.9,-13.35,115.37,261.7,8.37,0.0025,0.5125,0.4675,0,0.0175,2.446,1222.155,7.533,42.894
100580187,118.654095,43.95296696,1284.39,18.57,-13,117.94,272.9,8.14,0,0.52,0.3975,0,0.0825,2.546,1238.255,7.341,44.163
100580188,118.9047022,43.93724044,1278.67,19.27,-12.14,118.89,275.9,7.19,0,0.465,0.47,0,0.065,2.52,1263.604,7.52,35.207
100580189,119.1551994,43.92104876,1285.82,20.12,-11.41,122.4,277.27,5.25,0,0.5725,0.1775,0,0.25,2.442,1277.081,7.643,32.397
100580190,119.4055766,43.90440198,1314.81,21.29,-10.9,122.74,278.03,5.39,0,0.705,0.1225,0,0.1725,2.528,1315.272,8.08,22.738
100580191,119.655835,43.887334,1314.9,21.69,-10.51,123.77,278.56,4.71,0,0.35,0.4375,0,0.2125,2.602,1335.984,8.122,20.087
100580192,119.9059684,43.86979364,1330.58,22.02,-10.55,123.42,285.11,4.62,0,0.4575,0.3175,0,0.225,2.531,1331.117,8.057,20.495
100580193,120.1559788,43.85181706,1330.95,22.29,-10.31,123.04,286.01,4.16,0,0.3725,0.3125,0,0.315,2.738,1326.287,8.15,20.466
100580194,120.4058585,43.83339722,1340.36,22.59,-10.25,121.52,287.33,5.13,0,0.195,0.4425,0,0.315,3.041,1267.345,8.197,32.981
100580195,120.6556061,43.81453227,1368.11,22.79,-10.69,118.33,287.94,6.12,0,0.0175,0.91,0,0.065,3.245,1217.969,8.305,37.227
100580196,120.9052144,43.79523957,1374.75,22.88,-10.73,115.27,294.58,7.38,0,0.01,0.955,0,0.035,3.1,1133.672,8.276,42.68
100580197,121.1546885,43.77548122,1364.17,22.82,-10.61,118.1,292.08,6.37,0,0.01,0.9725,0,0.0175,3.107,1239.049,8.39,28.07
100580198,121.4040246,43.755271,1358.38,22.72,-10.62,118.78,293.36,5.58,0,0.0075,0.9775,0.005,0.01,3.35,1287.438,8.476,24.768
100580199,121.6532107,43.73465327,1376.99,22.96,-10.84,117.38,302.18,6.39,0,0.0125,0.9375,0.0375,0.0125,3.84,1242.612,8.447,29.303
100580200,121.9022504,43.71355829,1371.08,22.9,-10.8,117.94,302.93,5.99,0,0.1275,0.8625,0,0.01,3.402,1306.672,8.469,21.066
100580201,122.1511424,43.69203382,1365.06,22.85,-10.74,118.81,304.07,5.49,0,0.0725,0.8675,0,0.025,2.814,1358.489,8.361,18.905
100580202,122.399878,43.67005211,1364.38,22.8,-10.83,117.83,306.22,5.64,0,0.0125,0.9875,0,0,2.482,1368.95,8.329,23.044
100580203,122.6484543,43.64764097,1382.69,22.93,-11.1,117.03,316.47,6.76,0,0,0.9825,0.0125,0.005,4.061,1313.553,8.282,27.331
100580204,122.8968801,43.6247977,1379.62,22.91,-11.05,115.66,322.52,7.24,0,0,0.9825,0.0175,0,3.676,1311.371,8.135,27.242
100580205,123.1451346,43.60149856,1379.43,22.95,-11.01,116.18,325.23,7.27,0,0,1,0,0,3.132,1354.653,8.088,21.237
100580206,123.3932316,43.57777771,1384.43,23.02,-11.1,116.7,328.18,7.26,0,0,1,0,0,2.338,1374.904,8.062,19.612
100580207,123.6411548,43.55359756,1391.11,22.99,-11.34,115.69,335.66,8.44,0,0,1,0,0,2.321,1369.495,7.858,24.661
100580208,123.8889205,43.52900871,1391.23,22.72,-11.68,114.26,343.81,9.71,0,0,1,0,0,1.891,1371.639,7.781,27.351
100580209,124.1364943,43.50393498,1406.12,22.56,-12.22,111.29,363.69,11.94,0,0.0025,0.955,0.0425,0,1.715,1377.71,7.624,45.152
100580210,124.3838977,43.47844805,1414.5,22.34,-12.74,109.15,379.81,13.56,0.0025,0,0.9975,0,0,1.411,1358.547,7.395,53.343
100580211,124.6311224,43.45253728,1420.43,22.23,-13.05,107.66,390.03,14.9,0.005,0.0025,0.9875,0.005,0,1.282,1327.141,7.255,59.098
100580212,124.878165,43.42618489,1421.55,21.94,-13.38,106.8,406.03,16.61,0.0025,0.005,0.9875,0,0,1.485,1288.402,6.646,65.858
100580213,125.1250185,43.39937223,1429.75,21.8,-13.71,105.64,416.53,18.41,0.03,0.0025,0.9675,0,0,1.317,1264.104,6.6,72.155
100580214,125.3716803,43.372146,1429.83,21.77,-13.75,104.92,426.45,19.04,0.245,0.0875,0.645,0,0.0225,1.423,1252.173,6.464,74.366
100580215,125.6181537,43.34447279,1424.72,21.54,-13.83,104.55,438.4,19.92,0.605,0.0375,0.3125,0,0.045,1.543,1193.267,6.265,79.603
100580216,125.8644365,43.3163631,1425.63,21.43,-13.96,103.84,446.09,20.76,0.175,0.02,0.8,0,0.005,1.501,1159.902,6.101,85.286
100580217,126.110523,43.28782351,1412.05,21.02,-14.03,102.31,451.97,22.34,0.1875,0.01,0.7125,0,0.08,1.46,1118.073,5.888,104.344
100580218,126.3564209,43.2588817,1379.12,20.03,-14.19,101.37,467.12,24.07,0.3325,0.0375,0.4825,0,0.0475,1.466,1053.477,5.805,118.149
100580219,126.6020965,43.22945927,1406.78,20.44,-14.48,100.21,460.12,24.46,0.9025,0.015,0.0775,0,0.005,1.521,1121.396,5.767,100.123
100580220,126.8475755,43.19961248,1415,20.63,-14.53,99.6,450.01,24.29,0.9925,0.005,0,0,0.0025,1.597,1136.128,5.791,101.345
100580221,127.0928468,43.16935816,1401.16,20.51,-14.3,99.09,437.12,23.19,0.96,0.0075,0.0225,0,0.01,1.582,1097.144,5.822,106.479
100580222,127.3379058,43.13866168,1354.16,19.49,-14.12,99.32,442.83,23.23,0.94,0.0075,0.0425,0,0.01,1.644,988.591,5.674,139.226
100580223,127.5827585,43.10753712,1316.5,18.24,-14.42,100.29,448.17,20.51,0.9125,0.0175,0.0375,0,0.0325,1.962,856.791,5.54,166.785
100580224,127.8273832,43.0759597,1302.35,18.31,-14.07,100.52,432.43,18.92,0.7575,0.0375,0.145,0,0.06,2.04,908.55,5.605,146.97
100580225,128.0717921,43.04398487,1293.65,18.17,-14,100.64,424.76,17.92,0.9325,0.04,0.0225,0,0.005,2.191,921.706,5.635,144.649
100580226,128.3159813,43.01156114,1295.52,18.24,-13.97,99.66,406.66,17.32,0.69,0.105,0.1775,0,0.0275,2.215,943.996,5.751,125.678
100580227,128.5599528,42.97871264,1294.97,18.33,-13.87,97.8,393.23,19.07,0.035,0.005,0.95,0,0.01,2.193,982.431,5.842,116.247
100580228,128.8036894,42.94545591,1269.73,18.28,-13.29,97.98,386.69,17.48,0.15,0.04,0.73,0.0675,0.0125,2.459,987.674,5.945,117.751
100580229,129.047208,42.91176812,1258.6,19.03,-12.25,97.37,366.65,17.46,0.5401,0.1477,0.2911,0,0.0211,2.653,1075.647,6.132,94.047
100580230,129.2904843,42.87764296,1271.38,19.83,-11.65,96.21,341.72,16.87,0.3454,0.2216,0.3608,0,0.0361,1.97,1259.656,6.433,66.417
100580231,129.5335188,42.84307483,1267.87,19.76,-11.57,95.89,335.9,15.55,0.3411,0.271,0.2757,0,0.0607,1.903,1239.234,6.507,64.162
100580232,129.7284571,42.81775329,1239.92,19.23,-11.42,95.18,343.51,15.03,0,0.0081,0,0,0.9919,2.181,1135.926,6.306,89.101
100580234,130.316775,42.74621544,1201.18,19.42,-10.06,90.45,346.9,14.54,0,0.0075,0,0,0.9925,1.982,1199.151,6.392,80.917
100580235,130.4740906,42.67975317,1156.83,18.97,-9.47,89.52,362.76,17.27,0,0.0175,0,0,0.98,2.124,1136.812,6.29,93.736
100590002,73.78293133,39.11707023,842.36,-0.44,-20.39,30.37,115.39,59.9,0,0.0325,0,0,0.935,2.237,838,7.299,124.303
100590003,73.96763854,39.16750232,883.1,6.99,-14.29,43.54,66.17,21.93,0.0025,0.0675,0,0,0.9175,2.64,953.045,7.947,45.915
100590004,74.18800996,39.23017811,852.25,6.57,-13.9,51.47,71.92,18.36,0,0.105,0,0,0.895,2.861,986.348,7.869,46.348
100590005,74.40875058,39.29246613,852.72,2.75,-17.62,51.19,86.46,21.58,0,0.01,0,0,0.99,2.714,855.638,7.083,141.155
100590006,74.62985367,39.35438489,906.7,9.18,-12.63,66.66,71.44,8.46,0,0.005,0,0,0.995,2.662,906.828,7.212,104.226
100590007,74.85132797,39.41594557,896.87,15.41,-6.48,68.51,64.86,7.21,0,0.0175,0,0,0.9825,2.732,1142.007,7.879,37.41
100590008,75.07316809,39.47713803,966.62,20.37,-3.48,60.89,57.54,8.99,0,0.0975,0.0325,0,0.87,3.186,1309.235,8.151,10.601
100590009,75.29537449,39.5379775,963.34,20.25,-3.51,63.03,56.66,8.15,0,0.0575,0.0025,0,0.94,3.22,1309.922,8.234,13.869
100590010,75.51795818,39.5984193,969.34,20.09,-3.78,63.19,54.53,7.59,0,0.17,0.015,0,0.81,3.043,1329.936,8.115,17.112
100590011,75.74087078,39.65851275,1002.67,21.12,-3.63,60.94,50.85,7.81,0.0025,0.0375,0,0,0.96,2.754,1335.195,8.088,17.328
100590012,75.96416022,39.71820789,1075.1,23.49,-3.08,54.7,42.25,8,0,0.0125,0,0,0.9875,2.704,1368.291,7.976,11.054
100590013,76.18780936,39.77754594,1078.96,23.55,-3.11,53.03,40.05,7.96,0,0,0,0,1,2.368,1296.799,7.956,17.333
100590014,76.41181615,39.83651045,1096.06,23.77,-3.32,54.78,39.15,7.19,0,0.015,0.0025,0,0.9825,2.414,1332.557,7.919,15.831
100590015,76.63617917,39.89510054,1111.29,24.11,-3.4,56.71,38.2,6.31,0,0.03,0,0,0.8575,2.471,1356.654,7.843,11.981
100590016,76.86089697,39.95331533,1062.39,22.17,-4.09,65.48,42.07,4.71,0,0.01,0,0,0.985,2.593,1319.015,7.978,15.063
100590017,77.08596808,40.01115393,1071.4,21.79,-4.6,66.56,42.01,4.39,0,0.0375,0,0,0.9625,2.472,1354.083,8.028,14.671
100590018,77.31138531,40.06862254,1095.09,22.2,-4.75,65.72,40.79,4.49,0,0.0075,0,0,0.9925,2.354,1355.562,8.055,14.075
100590019,77.5371643,40.12569906,1080.19,21.71,-4.87,68.76,41.97,3.9,0,0.005,0,0,0.995,2.509,1363.208,8.096,12.289
100590020,77.76328989,40.18242046,1075.52,21.12,-5.26,70.67,42.48,3.72,0,0.025,0,0,0.975,2.344,1329.488,8.065,14.207
100590021,77.98976848,40.23874583,1074.98,21.01,-5.35,71.66,42.81,3.8,0,0,0,0,1,2.534,1335.319,8.083,13.266
100590022,78.21657406,40.29468832,1048.31,19.64,-6.05,79.01,46.36,3.09,0,0.015,0.005,0,0.98,2.446,1297.971,8.115,15.641
100590023,78.44372986,40.35023638,1047.53,19.4,-6.27,81.37,47.62,3,0,0.035,0,0,0.965,2.397,1300.081,8.059,17.979
100590024,78.67123152,40.40541706,1090.02,21.22,-5.53,78.46,43.65,3.01,0,0.02,0,0,0.98,2.397,1326.691,7.968,15.134
100590025,78.89907407,40.46021454,1164.11,23.74,-4.85,69.94,37.59,3.87,0,0.025,0,0,0.975,2.561,1318.02,7.839,15.803
100590026,79.12725589,40.51462793,1179.25,24.48,-4.48,68.82,35.61,3.81,0.005,0.04,0.335,0,0.62,2.612,1325.995,7.852,11.862
100590027,79.3557753,40.56865638,1182.58,24.44,-4.55,71.05,35.2,3.24,0.005,0.125,0.2,0,0.65,2.582,1319.352,7.717,10.963
100590028,79.58463171,40.62230766,1167.35,23.98,-4.62,75.37,35.5,3.03,0.005,0.295,0.5925,0,0.1075,2.592,1279.523,7.769,13.19
100590029,79.8138198,40.67556747,1168.44,23.88,-4.63,71.2,33.1,3,0.005,0.265,0.45,0.0025,0.2775,2.233,1251.435,7.943,15.18
100590030,80.04333768,40.72843701,1196.53,24.43,-4.78,72.7,31.85,3.07,0,0.015,0,0,0.985,2.026,1231.073,7.803,16.353
100590031,80.27320315,40.78091528,1164.34,23.44,-4.77,72.49,32.3,3.1,0,0.03,0,0,0.97,1.608,1151.452,8.155,26.289
100590032,80.50338974,40.83302144,1183.21,23.92,-4.87,73.27,33.3,3.07,0,0.005,0,0,0.995,1.655,1131.654,8.105,22.493
100590033,80.73390458,40.88469789,1240.43,25.39,-5.03,77.2,34.35,3,0,0,0,0,1,2.086,1287.468,7.922,9.943
100590034,80.96473422,40.93600852,1263.68,26.09,-5,77.45,36.87,3.13,0,0.0025,0,0,0.9975,2.164,1327.845,7.976,7.568
100590035,81.19588159,40.98692541,1267.64,26.14,-5.09,77.1,40.29,3.79,0,0,0,0,1,2.092,1321.417,7.927,9.381
100590036,81.42735902,41.03744681,1273.18,26.31,-5.07,80.64,44.13,3.64,0,0.0025,0,0,0.9975,2.214,1330.328,7.825,7.495
100590037,81.65915191,41.08759243,1264.84,25.88,-5.21,81.72,48.51,4.65,0.0025,0.05,0.025,0,0.9225,2.129,1322.233,7.644,7.404
100590038,81.89127477,41.13732227,1279.88,26.07,-5.41,83.54,53.86,5.48,0.0025,0.3,0.22,0,0.4775,2.091,1332.619,7.464,7.098
100590039,82.12372012,41.18665858,1280.43,26.03,-5.47,86.27,58.93,5.73,0.02,0.2725,0.355,0,0.3425,1.996,1339.572,7.497,7.972
100590040,82.35647445,41.23560696,1238.28,25.5,-4.94,88.38,62.99,5.23,0.005,0.2525,0.215,0,0.52,1.906,1263.595,7.766,10.036
